stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,8.17,0,36.78,4.09,0,0,4.09,0,0,0,0,0,0,0,4.09,8.17,4.09,49.04,0,0,0,0,32.69,347.34,0,0,20.43,0,0,0,0,0,0,0,0
72hpf,12.84,1.07,0,8.56,1.07,8.56,0,0,0,0,0,0,0,0,0,5.35,11.77,1.07,35.3,0,1.07,0,0,78.09,115.54,1.07,1.07,26.74,0,0,14.98,0,1.07,0,0,0
21Day,9.37,4.02,0,13.39,0,6.69,0,6.69,0,1.34,0,0,1.34,10.71,0,0,2.68,1.34,30.79,0,0,1.34,0,12.05,26.77,1.34,0,13.39,2.68,0,2.68,0,1.34,0,0,8.03
3Month,0,0.64,0.64,8,0,0,0,0,0.32,1.92,0,12.48,3.2,0.32,8.64,0.64,1.92,2.24,3.52,0.32,0,0.96,0.64,0.32,0.32,0.32,0.96,0,0.96,11.52,0,0,0,0.96,4.48,5.76
22Month,0,1.64,1.64,1.64,0,0,0.55,0,0.55,2.73,1.64,41,0,0,18.04,0,1.09,4.37,2.73,0,1.64,0,0,0,0,0,0,0.55,0,1.09,1.64,0.55,0.55,0,0,1.64
