stage,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Nephron.cell,Neural.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,4.08640457285017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,2.13958228293216,0,0,0,0,0,1.06979114146608,0,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33853308820331,1.33853308820331,0,0,0,0
3Month,7.35883388974649,1.59974649777098,0.639898599108391,9.27852968707167,1.59974649777098,4.15934089420454,0.319949299554195,1.91969579732517,2.55959439643356,0.639898599108391,0.319949299554195,0,0.959847898662586,0.319949299554195,0,0.319949299554195,0,0.639898599108391,0.319949299554195,0.319949299554195,0.319949299554195
22Month,1.6399639535923,1.6399639535923,4.9198918607769,6.01320116317177,1.09330930239487,2.73327325598717,0,0.546654651197433,3.2799279071846,1.6399639535923,0,0.546654651197433,0,0,0.546654651197433,0,0,0,0,0,0
