stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,12.26,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,32.69,0,0,0,0,12.26,122.59,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,13.91,3.21,0,5.35,1.07,1.07,0,1.07,0,0,0,0,0,0,0,2.14,0,13.91,16.05,3.21,27.81,0,6.42,1.07,0,36.37,39.58,2.14,2.14,0,19.26,2.14,0,0,14.98,0,5.35,0,0,0
21Day,21.42,9.37,25.43,37.48,0,21.42,0,16.06,0,0,2.68,0,0,6.69,5.35,25.43,40.16,6.69,8.03,16.06,81.65,0,0,6.69,2.68,25.43,25.43,8.03,2.68,0,28.11,8.03,0,1.34,2.68,2.68,5.35,0,0,1.34
3Month,1.28,8,19.84,73.27,1.28,0,3.84,1.92,1.28,70.39,15.04,0,0,585.51,18.56,3.52,728.84,4.8,22.08,26.56,36.79,10.56,0.96,14.4,11.2,3.2,1.28,24.64,1.92,0,1.6,14.72,0.32,40.63,0.64,0,0.64,5.76,11.2,13.44
22Month,1.64,12.03,16.4,38.81,1.64,0,3.28,1.09,0,50.84,15.85,19.68,0,897.61,8.75,7.11,550.48,2.19,3.28,34.99,36.08,0.55,27.33,11.48,0,3.28,1.09,24.6,2.19,2.19,0,4.37,0,8.75,1.09,0.55,0,1.09,0,7.11
