stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,93.99,0,0,32.69,0,0,0,0,0,0,0,0,0,0,0,0,4.09,8.17,8.17,53.12,0,0,0,0,61.3,956.22,0,0,8.17,0,0,0,0,0,20.43,0,0,0
72hpf,44.93,1.07,0,26.74,46,10.7,0,0,0,0,1.07,0,0,0,1.07,0,24.61,33.16,4.28,59.91,0,35.3,2.14,0,1479.52,376.57,10.7,21.4,54.56,5.35,1.07,102.7,2.14,0,7.49,0,0,0
21Day,72.28,4.02,0,53.54,26.77,25.43,0,6.69,0,0,0,0,0,0,26.77,4.02,5.35,38.82,6.69,190.07,0,0,6.69,1.34,605.02,212.83,12.05,77.63,84.33,13.39,1.34,66.93,4.02,14.72,9.37,0,0,0
3Month,0.96,8,2.88,61.75,5.44,0,1.28,0,0,18.24,4.48,0.32,203.81,5.12,4.48,26.24,6.4,20.16,9.28,12.48,1.28,0.32,4.8,14.08,17.6,3.2,20.48,77.11,0.64,4.8,77.43,5.76,0,0,2.88,2.24,5.12,34.87
22Month,2.19,13.67,2.73,37.72,1.09,0,0.55,1.09,0.55,14.76,10.93,13.67,352.59,7.11,10.39,30.07,1.09,8.2,28.97,21.87,0,13.67,3.83,1.09,25.69,3.28,38.81,156.34,1.64,2.19,30.07,26.24,1.09,0,3.28,2.19,0,7.65
