stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,53.12,0,77.64,0,12.26,0,0,0,0,0,0,0,0,0,110.33,8.17,0,0,0,0,12.26,65.38,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,4.28,0,0,9.63,3.21,0,0,0,0,0,0,0,0,1.07,0,2.14,8.56,1.07,9.63,0,0,0,1.07,467.5,20.33,44.93,6.42,0,5.35,0,0,1.07,7.49,13.91,36.37,0,0,0
21Day,5.35,0,0,13.39,0,20.08,0,2.68,0,2.68,0,2.68,5.35,9.37,1.34,0,16.06,12.05,116.45,0,0,6.69,0,758.95,26.77,20.08,6.69,0,20.08,17.4,9.37,12.05,8.03,32.12,73.62,0,0,2.68
3Month,1.6,4.48,2.88,126.38,2.56,0,4.48,0.32,7.04,46.39,0,56.95,11.84,1.28,20.8,5.44,31.99,13.76,1757.48,55.67,1.28,8.64,5.76,51.83,2.56,49.91,0.96,0,1.92,8.96,129.26,5.76,0,0,454.65,24.32,11.2,11.2
22Month,0.55,22.41,3.83,96.76,0.55,0,26.79,0,0,63.96,8.2,163.45,23.51,12.03,8.2,4.37,3.83,79.81,4242.04,9.29,9.29,9.84,0,84.73,1.09,21.87,3.83,1.64,2.73,4.37,63.96,39.91,4.37,0,188.6,5.47,0,22.41
