stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,4.09,0,32.69,0,0,0,0,0,4.09,0,8.17,0,0,0,0,4.09,4.09,0,98.07,0,0,0,0,20.43,441.33,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0
72hpf,7.49,8.56,0,13.91,0,8.56,0,2.14,0,0,0,0,0,0,3.21,0,4.28,27.81,1.07,25.67,0,1.07,2.14,0,194.7,119.82,0,0,0,33.16,4.28,0,0,8.56,0,1.07,0,0,0,0
21Day,18.74,1.34,0,41.49,5.35,30.79,0,17.4,0,2.68,0,0,1.34,1.34,33.46,2.68,5.35,29.45,9.37,57.56,1.34,0,5.35,0,62.91,52.2,4.02,1.34,0,12.05,5.35,0,0,6.69,1.34,5.35,0,0,0,5.35
3Month,0,3.2,1.28,46.07,0,0,0.96,0.32,6.72,11.2,0,0,44.15,9.92,4.48,16.96,3.2,21.76,15.36,15.68,3.84,0,2.24,3.2,1.92,1.6,2.88,0.96,0,0.64,1.6,0.32,39.99,0,0,0,0.32,2.56,8.64,12.8
22Month,0,1.64,2.19,16.4,0.55,0,1.64,0.55,6.01,16.95,14.21,0,123.54,7.11,11.48,25.15,2.19,3.83,18.04,12.03,0,1.09,5.47,0.55,0.55,0.55,2.19,1.09,1.64,2.73,1.09,0,8.75,0.55,1.09,0,0.55,0.55,0,8.75
