stage,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,Smooth.muscle.cell,Spermatocyte
24hpf,0,4.08640457285017,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0,0,0
72hpf,1.06979114146608,0,0,0,0,0,0,0,0,1.06979114146608,0,9.6281202731947,1.06979114146608,1.06979114146608,0,0,1.06979114146608,0,0,0
21Day,1.33853308820331,12.0467977938298,1.33853308820331,0,1.33853308820331,2.67706617640661,0,1.33853308820331,8.03119852921984,5.35413235281323,0,9.36973161742315,2.67706617640661,0,1.33853308820331,0,6.69266544101654,1.33853308820331,0,0
3Month,0,0.959847898662586,0,0.319949299554195,0,0.959847898662586,0.319949299554195,0.639898599108391,0,0,0.319949299554195,0,0,0,0,1.91969579732517,0,0,0.319949299554195,0.639898599108391
