stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,16.35,8.17,0,0,0,0,0,0,0,57.21,0,0,0,0,28.6,8.17,151.2,12.26,0,0,0,0,32.69,192.06,0,0,0,0,0,0,0,0,12.26,0,0,0
72hpf,4.28,1.07,0,53.49,14.98,3.21,0,0,0,0,1.07,0,0,0,0,0,0,8.56,19.26,2.14,6.42,0,6.42,0,0,276.01,28.88,0,1.07,0,11.77,2.14,0,28.88,0,4.28,0,0,0
21Day,0,0,0,235.58,4.02,5.35,0,0,0,1.34,2.68,0,0,1.34,0,2.68,0,6.69,37.48,33.46,17.4,0,0,5.35,0,65.59,20.08,0,9.37,0,2.68,6.69,0,1.34,2.68,0,0,0,0
3Month,0,5.12,1.28,487.28,2.56,0,1.28,0.32,0.64,16.32,6.08,0,0,16.96,9.6,0.64,8.96,42.55,35.51,35.51,42.23,8,0.32,6.4,7.36,26.56,3.84,4.16,43.51,0,11.52,4.8,10.88,0.96,0,0.96,1.28,6.72,6.08
22Month,0,1.09,2.19,178.21,0.55,0,2.19,0,0,4.92,12.03,1.64,0,18.59,5.47,2.19,6.01,10.39,10.93,66.15,21.32,0.55,1.09,4.92,0.55,12.03,3.83,7.65,73.8,1.09,4.37,0.55,13.67,1.09,0,0,1.09,0,0.55
