stage,Hepatocyte,Mesenchymal.cell,Neural.cell,Primordial.germ.cell,Spermatocyte
24hpf,0,0,4.08640457285017,0,0
3Month,0.319949299554195,0.319949299554195,0,2.55959439643356,1.59974649777098
