stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,2.68,0,0,9.37,0,2.68,0,0,0,0,30.79,0,1.34,20.08,0,1.34,1.34,1.34,0,1.34,0,0,6.69,0,1.34,0,0,0,5.35,0,1.34,1.34,1.34,0,0,0
3Month,0,1.28,7.04,15.68,0.32,0,3.52,2.56,3.2,0,620.7,2.88,0.32,128.3,3.52,3.2,1.92,4.16,0.64,0,4.8,1.28,0.32,0,0.32,1.28,0,0.32,10.24,2.88,0,0,0,1.28,2.56,3.84
22Month,0,1.64,1.64,8.2,0,0,1.09,1.09,1.09,0.55,518.23,0.55,1.09,87.46,0.55,0,3.28,2.19,0,7.11,1.09,0,0,0,0.55,1.09,0.55,0,0.55,1.09,0,0,0,0.55,0,1.64
