stage,Epithelial.cell,Hepatocyte,Immune.progenitor.cell,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell
24hpf,0,0,0,4.08640457285017,4.08640457285017,0,0,8.17280914570035
72hpf,0,0,2.13958228293216,0,2.13958228293216,0,2.13958228293216,0
21Day,0,0,1.33853308820331,0,1.33853308820331,1.33853308820331,0,0
3Month,0.319949299554195,0.639898599108391,0,0,0,0,0,0
