stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,5.35,0,0,3.21,2.14,6.42,0,0,0,0,0,0,0,0,0,6.42,1.07,3.21,0,3.21,0,0,569.13,5.35,0,0,0,7.49,0,1.07,4.28,0,0,2.14,0,0,0
21Day,4.02,0,0,17.4,0,2.68,0,0,0,0,0,0,1.34,2.68,2.68,6.69,5.35,4.02,0,0,0,0,206.13,2.68,0,5.35,0,2.68,5.35,0,1.34,2.68,1.34,0,0,0,0
3Month,0.64,0.32,0.32,7.04,0,0,0.32,0.96,1.28,0,8.96,1.28,0.32,2.24,6.72,1.92,2.24,3.2,0.64,0,4.16,0.64,23.04,0,2.88,1.6,0,0,0,1.92,0.32,0,0,0,0.32,1.6,2.56
22Month,0,1.09,0,6.01,0,0,0.55,2.19,4.37,2.73,56.85,1.09,1.64,3.83,1.09,1.64,1.64,3.83,0,1.64,1.09,0,14.76,0.55,4.92,0.55,7.11,0,0.55,1.09,0.55,0.55,0,0,0,0,3.28
