stage,Cardiomyocyte,Epithelial.cell,Granulocyte,Hepatocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
24hpf,0,0,0,0,0,0,4.08640457285017
72hpf,2.13958228293216,0,0,0,2.13958228293216,0,5.34895570733039
21Day,1.33853308820331,1.33853308820331,0,0,1.33853308820331,1.33853308820331,1.33853308820331
22Month,0,0,0.546654651197433,1.09330930239487,0,0,0
