stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,24.52,0,81.73,0,0,0,4.09,0,0,0,0,0,0,4.09,0,4.09,20.43,89.9,196.15,0,0,0,0,44.95,1965.56,0,0,0,32.69,0,0,0,0,0,12.26,0,0,0
72hpf,20.33,7.49,0,33.16,1.07,17.12,0,3.21,0,0,0,0,0,0,4.28,0,29.95,47.07,12.84,126.24,0,10.7,2.14,1.07,126.24,424.71,0,0,0,57.77,5.35,1.07,27.81,0,2.14,2.14,0,0,1.07
21Day,41.49,1.34,0,84.33,1.34,76.3,0,70.94,0,0,1.34,0,0,2.68,36.14,0,1.34,21.42,26.77,124.48,0,0,2.68,0,42.83,164.64,0,1.34,0,34.8,6.69,4.02,10.71,2.68,5.35,0,1.34,0,13.39
3Month,0.32,1.92,0.32,37.43,0,0,1.6,3.2,0,2.56,6.4,0.32,27.52,3.2,4.48,10.24,3.52,11.2,14.72,23.04,7.04,0,1.92,1.28,1.92,1.6,1.92,0.32,0,1.92,0.96,198.69,0,0,0,0.32,5.44,82.55,22.08
22Month,0.55,8.75,2.73,29.52,1.09,0,7.11,5.47,0.55,8.75,25.15,3.83,141.04,13.67,30.61,36.63,0,5.47,55.76,39.36,1.09,3.83,2.73,0.55,3.83,0.55,2.73,5.47,2.19,1.09,1.09,82.54,3.28,1.09,0,1.09,1.64,1.09,25.69
