stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.21,0,0,1.07,0,2.14,0,0,0,0,106.98,0,0,0,0,0,2.14,4.28,1.07,1.07,0,0,0,0,12.84,8.56,0,0,0,0,3.21,0,0,1.07,0,0,0,0,0
21Day,5.35,0,0,10.71,2.68,6.69,0,2.68,0,0,721.47,0,0,0,5.35,0,8.03,1.34,6.69,14.72,0,0,4.02,0,12.05,0,0,0,0,4.02,10.71,0,1.34,0,0,0,0,0,1.34
3Month,8.64,33.91,7.68,159.97,2.24,0,26.88,0.64,1.28,40.95,8781.65,0.32,176.29,90.87,6.08,90.87,16,64.31,239.32,68.15,17.28,1.6,16.64,34.87,9.28,0.32,13.44,4.16,0,3.2,74.87,0.32,62.07,4.16,0.64,0.32,28.48,39.67,46.71
22Month,10.39,61.23,37.72,126.28,0.55,0,141.04,3.28,0,25.15,20977.87,20.77,4202.68,74.89,12.57,100.04,12.57,41.55,2104.07,115.89,2.73,237.25,17.49,2.19,19.68,2.19,18.59,21.87,23.51,3.28,38.27,0,15.85,28.97,29.52,2.73,9.29,0,46.47
