stage,Epithelial.cell,Erythroid.progenitor.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
24hpf,0,0,0,0,0,0,0,4.08640457285017
72hpf,0,0,0,0,0,0,2.13958228293216,2.13958228293216
21Day,0,1.33853308820331,0,0,0,2.67706617640661,1.33853308820331,0
3Month,0.639898599108391,0,0.319949299554195,0.319949299554195,0.319949299554195,0.319949299554195,0,0
