stage,Erythrocyte,Granulosa.cell,Hepatocyte,Ionocyte,Macrophage,Mesenchymal.cell,Neural.progenitor.cell,Oligodendrocyte
24hpf,0,0,0,4.08640457285017,4.08640457285017,8.17280914570035,110.332923466955,0
72hpf,0,0,0,0,0,0,1.06979114146608,1.06979114146608
21Day,1.33853308820331,0,0,0,0,1.33853308820331,0,0
22Month,0,0.546654651197433,0.546654651197433,0,0,0,0,0
