stage,Cardiomyocyte,Epithelial.cell,Keratinocyte,Mesenchymal.cell,Neural.progenitor.cell,Osteoblast
24hpf,0,4.08640457285017,0,0,0,0
72hpf,0,0,2.13958228293216,0,1.06979114146608,3.20937342439823
21Day,1.33853308820331,0,1.33853308820331,4.01559926460992,0,4.01559926460992
