stage,Cardiomyocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Hepatocyte,Immune.progenitor.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Retinal.cone.cell
24hpf,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0,24.518427437101,0,0,0,0,0
72hpf,1.06979114146608,0,2.13958228293216,2.13958228293216,0,0,0,0,0,4.27916456586431,1.06979114146608,98.4207850148792,10.6979114146608,0,0,5.34895570733039,0,0
21Day,0,1.33853308820331,1.33853308820331,0,1.33853308820331,1.33853308820331,0,2.67706617640661,1.33853308820331,14.7238639702364,4.01559926460992,64.2495882337587,4.01559926460992,0,1.33853308820331,4.01559926460992,2.67706617640661,1.33853308820331
3Month,0,0.319949299554195,0,0,0,0,0,0,0,0.319949299554195,0,0,0,0.319949299554195,0,0,0,0
