stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,4.09,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,2.14,0,2.14,0,1.07,0,0,0,0,0,0,0,1.07,0,0,8.56,2.14,7.49,0,0,0,0,9.63,6.42,0,0,0,1.07,0,0,0,0,0,0,0,0,0
21Day,0,0,1.34,30.79,0,10.71,0,8.03,0,1.34,0,2.68,2.68,28.11,2.68,1.34,10.71,6.69,24.09,0,0,4.02,0,5.35,4.02,0,0,0,5.35,1.34,0,0,1.34,0,0,0,0,8.03
3Month,0.32,3.2,2.24,41.59,0.32,0,0.64,2.24,8,21.76,0,39.03,19.52,5.44,19.2,8,11.2,13.12,14.4,3.52,0,10.24,3.84,2.24,0.32,5.76,1.92,0,0.96,0.96,0.32,13.76,0.32,0,0.32,8.32,4.48,28.48
22Month,0,9.84,0.55,16.4,0,0,1.09,1.09,7.11,56.31,3.83,86.37,9.29,9.29,17.49,3.28,3.83,12.57,15.31,0,1.09,3.28,0,0.55,0,4.37,4.37,0.55,1.09,0.55,0,6.01,1.09,0.55,0,1.09,0,14.21
