stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,102.16,134.85,0,551.66,32.69,24.52,0,12.26,0,8.17,0,28.6,0,0,0,0,77.64,241.1,380.04,1434.33,0,0,0,0,237.01,12618.82,8.17,0,0,249.27,0,0,4.09,0,0,57.21,0,0,0
72hpf,151.91,50.28,0,238.56,41.72,1080.49,0,27.81,0,6.42,0,0,0,0,35.3,1.07,160.47,252.47,36.37,835.51,0,33.16,14.98,1.07,1523.38,5359.65,6.42,11.77,0,458.94,37.44,2.14,186.14,3.21,4.28,20.33,0,0,0
21Day,160.62,2.68,2.68,334.63,13.39,1674.5,0,372.11,4.02,24.09,1.34,0,22.76,8.03,265.03,17.4,33.46,65.59,58.9,348.02,0,1.34,25.43,0,299.83,1527.27,4.02,2.68,0,115.11,85.67,18.74,89.68,6.69,18.74,5.35,0,0,60.23
3Month,1.28,2.56,1.6,76.47,0,0,10.56,6.72,8,24.64,0,0,24.64,17.6,20.16,10.56,4.48,10.24,25.28,25.28,2.24,0.64,6.72,3.52,6.4,10.56,4.8,1.28,0,0.96,8.32,674.13,0.64,0,0,0,8,340.11,53.75
22Month,0,3.83,2.73,24.6,0.55,0,8.75,6.01,2.73,45.92,3.83,0,69.97,13.67,44.83,43.73,1.09,5.47,56.31,24.05,0.55,3.83,6.01,0.55,3.28,7.65,3.83,1.09,7.65,1.64,0.55,98.4,2.19,1.09,0,0.55,1.64,0,22.96
