stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,1.07,0,0,6.42,0,2.14,0,0,0,0,0,0,0,0,0,1.07,6.42,1.07,6.42,0,0,0,0,17.12,6.42,0,0,0,792.72,0,0,0,0,1.07,0,0,0
21Day,8.03,4.02,0,37.48,0,8.03,0,4.02,0,0,0,1.34,0,5.35,0,2.68,8.03,1.34,32.12,0,0,2.68,0,6.69,5.35,0,0,0,665.25,2.68,0,0,2.68,1.34,0,0,1.34
3Month,2.88,36.79,2.88,333.71,0.32,0,7.68,0,8,19.84,0,52.47,18.56,0,27.2,5.76,1337.39,12.48,1341.55,111.02,0.32,12.16,4.8,1.6,0.96,2.24,23.68,0,134.7,16,13.12,0.96,0,0.32,644.06,12.48,12.48
22Month,1.09,297.93,1.64,30.07,0,0,2.19,0.55,0.55,12.57,136.66,60.68,5.47,1.09,7.11,0.55,189.69,4.37,455.36,10.39,2.73,5.47,0,1.09,0,1.09,6.01,0.55,53.03,1.64,1.09,0,0,0.55,137.21,0,3.28
