stage,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oocyte,Osteoblast,Radial.glia,Spermatocyte
24hpf,4.08640457285017,4.08640457285017,4.08640457285017,0,0,4.08640457285017,8.17280914570035,0,93.987305175554,0,0,0,0
72hpf,0,0,0,0,1.06979114146608,2.13958228293216,5.34895570733039,2.13958228293216,4.27916456586431,0,1.06979114146608,1.06979114146608,0
21Day,0,0,0,1.33853308820331,0,0,1.33853308820331,0,0,0,0,0,0
3Month,0,0,0,0,0,0,0,0,0,0,0,0,0.319949299554195
22Month,0,0,0,0,0,0,0,0,0,12.0264023263435,0,0,0
