stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,24.52,0,44.95,0,0,0,0,0,0,0,0,0,0,0,0,4.09,8.17,0,98.07,0,0,0,0,12.26,163.46,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0
72hpf,5.35,29.95,0,40.65,2.14,4.28,0,1.07,0,0,0,0,2.14,0,1.07,2.14,32.09,71.68,0,134.79,0,41.72,1.07,2.14,420.43,43.86,7.49,1.07,0,193.63,22.47,0,4.28,23.54,4.28,4.28,11.77,0,0,0
21Day,36.14,8.03,26.77,188.73,2.68,45.51,0,2.68,0,1.34,1.34,0,192.75,0,20.08,220.86,14.72,97.71,25.43,500.61,0,4.02,10.71,22.76,230.23,50.86,16.06,12.05,0,318.57,92.36,0,13.39,42.83,20.08,20.08,9.37,0,0,21.42
3Month,5.76,46.71,69.43,860.66,5.12,0,30.08,2.88,2.24,138.54,65.59,0.64,6244.13,81.91,12.16,1680.37,84.15,151.98,80.63,642.46,255.96,10.88,74.23,135.34,33.27,2.24,88.31,15.36,0,55.67,131.82,0.96,488.56,18.56,0.96,0,4.8,74.55,36.15,65.27
22Month,3.28,37.72,54.67,341.11,4.37,0,27.88,0.55,1.64,92.38,51.93,48.65,6296.91,19.68,18.59,1495.1,19.68,39.91,48.65,508.94,22.96,156.34,36.08,11.48,21.87,2.19,85.82,11.48,12.03,33.35,25.69,0,185.32,27.88,90.74,0,3.28,6.01,0,16.95
