stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,81.73,53.12,0,163.46,0,12.26,0,4.09,0,0,4.09,0,20.43,0,0,0,0,20.43,61.3,367.78,212.49,0,0,0,4.09,155.28,1548.75,4.09,0,0,24.52,0,0,0,0,0,24.52,0,0,0
72hpf,63.12,25.67,0,86.65,22.47,56.7,0,2.14,0,0,5.35,0,1.07,1.07,0,7.49,1.07,63.12,184,29.95,192.56,0,13.91,6.42,5.35,2442.33,581.97,12.84,14.98,0,152.98,6.42,8.56,86.65,26.74,22.47,20.33,0,0,0
21Day,87,10.71,12.05,269.05,16.06,119.13,0,45.51,0,6.69,24.09,0,0,18.74,13.39,54.88,26.77,30.79,131.18,84.33,244.95,0,1.34,37.48,1.34,712.1,242.27,13.39,12.05,0,74.96,44.17,22.76,36.14,29.45,69.6,12.05,0,0,29.45
3Month,0.96,16.96,4.16,173.41,3.2,0,3.84,4.8,0.96,37.75,139.5,0.64,0,250.2,71.67,8.96,113.9,19.84,55.67,118.38,53.11,9.6,1.6,24.64,18.24,19.84,2.56,15.68,7.04,0,3.2,12.8,389.38,5.12,1.28,0,1.28,18.88,219.49,51.83
22Month,2.73,25.69,9.29,54.67,0,0,7.11,2.73,0,18.04,319.25,23.51,0,379.38,37.17,25.69,120.81,3.83,14.21,114.25,60.13,4.37,8.2,16.95,0.55,9.29,1.09,12.57,9.29,17.49,3.28,1.64,82,12.03,15.31,0,0.55,2.19,0.55,25.69
