stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,12.26,0,16.35,0,0,0,0,0,40.86,0,0,0,0,0,36.78,4.09,3044.37,12.26,0,4.09,0,4.09,12.26,61.3,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,19.26,0,1.07,0,0,0,17.12,0,0,0,2.14,0,25.67,22.47,335.91,2.14,0,0,0,7.49,9.63,3.21,0,0,0,2.14,3.21,0,0,0,0,0,0,0,0
21Day,6.69,0,0,99.05,0,6.69,0,4.02,1.34,24.09,0,1.34,1.34,133.85,0,24.09,17.4,665.25,22.76,0,0,0,4.02,32.12,17.4,0,1.34,0,9.37,26.77,0,0,2.68,2.68,4.02,0,0,97.71
3Month,1.28,4.48,1.92,197.09,1.6,0,3.52,0.32,23.36,115.18,0,19.52,11.52,10.24,12.16,37.43,5.76,647.9,12.8,1.92,0.64,1.6,2.88,3.2,0.64,0.96,0.96,0,0.32,8.96,0.64,13.44,0.32,0.32,0,3.84,7.04,418.17
22Month,0,8.75,6.01,419.83,0,0,8.75,0.55,18.04,636.85,4.37,82.54,7.11,17.49,16.4,18.04,2.19,1078.55,9.84,0.55,2.19,0.55,1.64,2.19,1.09,1.64,1.09,0.55,1.09,7.65,0,4.92,1.64,2.73,0,0.55,0,223.58
