stage,Epithelial.cell,Epithelial.cell..Brain.,Hepatocyte,Keratinocyte,Radial.glia
72hpf,0,1.06979114146608,0,0,0
3Month,0.319949299554195,0,0.319949299554195,0.639898599108391,0
22Month,0,0,0.546654651197433,0,0.546654651197433
