stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,24.52,0,126.68,0,0,0,0,0,0,0,0,4.09,0,0,0,0,36.78,384.12,8.17,106.25,0,0,0,0,12.26,281.96,0,0,36.78,0,0,0,0,0,4.09,0,0,0
72hpf,16.05,44.93,0,372.29,6.42,12.84,0,1.07,0,0,0,0,0,1.07,0,1.07,0,18.19,2561.08,3.21,103.77,0,6.42,2.14,0,127.31,67.4,1.07,0,169.03,2.14,0,8.56,2.14,4.28,3.21,0,0,0
21Day,44.17,28.11,6.69,1600.89,14.72,53.54,0,5.35,0,1.34,4.02,0,0,10.71,1.34,22.76,6.69,10.71,1298.38,45.51,1139.09,5.35,0,18.74,1.34,795.09,105.74,4.02,4.02,447.07,87,4.02,22.76,133.85,129.84,14.72,0,0,20.08
3Month,0.32,5.12,0.32,161.89,0.32,0,1.6,0,0.96,0.64,4.16,0,0,9.92,3.52,0.64,1.92,2.88,80.63,2.56,123.82,31.04,0,0.96,1.6,0.96,0,0.64,0.64,0.64,1.92,3.2,2.56,0,0,1.6,0.64,1.6,2.24
22Month,0,6.01,0,38.81,0.55,0,2.73,0,0,1.09,5.47,0.55,0,28.43,0.55,1.09,2.19,3.28,16.95,4.92,230.69,7.65,2.19,1.09,0.55,3.83,0,1.64,0,0.55,0,2.19,9.84,33.89,0,1.64,2.19,0,0.55
