stage,Cardiomyocyte,Epithelial.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.progenitor.cell,Spermatocyte,T.cell
24hpf,0,4.08640457285017,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,1.06979114146608,0,1.06979114146608,0,0
21Day,0,0,0,0,0,1.33853308820331,0,0,0,0
3Month,0,0.959847898662586,0,0,0,0,0,0,0.319949299554195,0.319949299554195
22Month,0.546654651197433,0.546654651197433,1.6399639535923,2.73327325598717,0.546654651197433,0,0.546654651197433,0,0,0
