stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,12.26,0,36.78,0,0,0,0,0,0,0,0,0,0,0,0,8.17,8.17,12.26,114.42,0,0,0,0,36.78,1189.14,4.09,0,4.09,0,0,0,0,0,4.09,0,0,0
72hpf,20.33,10.7,0,25.67,13.91,6.42,0,2.14,0,0,1.07,0,0,0,5.35,0,21.4,23.54,5.35,156.19,0,4.28,1.07,1.07,177.59,520.99,0,3.21,93.07,1.07,0,55.63,2.14,0,6.42,0,0,0
21Day,30.79,10.71,0,74.96,2.68,48.19,0,33.46,0,0,2.68,0,0,1.34,21.42,2.68,2.68,13.39,8.03,124.48,0,0,9.37,0,42.83,109.76,5.35,6.69,54.88,17.4,10.71,25.43,1.34,6.69,1.34,1.34,0,9.37
3Month,0.64,7.04,1.28,65.27,0.32,0,1.6,4.48,0.32,5.44,12.8,0.96,22.08,13.76,8,8.64,5.12,13.12,16,18.88,6.08,0.32,2.56,4.16,7.04,2.56,8.64,2.24,1.6,4.8,397.7,3.2,0,0,0.96,17.6,385.22,22.72
22Month,0,22.96,1.09,30.07,0,0,0.55,1.09,0,2.73,14.76,5.47,53.03,4.37,8.2,7.65,0,2.73,21.32,23.51,0,2.73,2.73,0,0.55,1.09,2.73,2.73,0.55,0,30.07,1.09,1.64,0,0.55,1.64,0.55,6.01
