stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,4.09,32.69,0,0,0,0,8.17,134.85,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,11.77,5.35,0,6.42,3.21,14.98,1.07,0,1.07,0,0,0,0,0,1.07,28.88,1.07,22.47,0,4.28,2.14,0,324.15,50.28,0,3.21,24.61,0,0,9.63,2.14,0,8.56,0,0,0
21Day,25.43,1.34,4.02,52.2,2.68,53.54,1.34,1.34,1.34,0,2.68,4.02,6.69,0,0,18.74,6.69,68.27,0,0,2.68,0,124.48,28.11,1.34,4.02,37.48,8.03,0,1.34,2.68,2.68,2.68,0,0,1.34
3Month,0.32,3.2,0,24.32,0.32,0,0.96,1.6,7.36,0.32,27.84,4.48,0.32,8,2.56,7.36,6.08,14.08,2.88,0,2.88,1.28,2.88,0.32,2.24,0.96,0.32,0,23.36,0.64,0,0,0.32,4.16,10.56,4.8
22Month,0.55,5.47,1.09,10.93,0.55,0,1.64,2.19,15.31,4.92,62.32,3.28,3.28,11.48,0,3.28,6.01,18.04,0.55,0.55,2.73,0.55,1.09,0,1.64,6.01,0.55,0.55,7.65,2.19,1.64,0,0,0.55,0,0
