stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3604.21,482.2,0,3820.79,200.23,404.55,0,192.06,0,0,44.95,0,318.74,20.43,0,53.12,20.43,347.34,1381.2,3314.07,11601.3,0,0,4.09,0,4409.23,67781.19,4.09,0,0,1189.14,0,0,0,0,0,0,290.13,0,0,0
72hpf,1587.57,299.54,0,1296.59,201.12,177.59,0,262.1,0,0,27.81,0,1.07,35.3,0,334.84,5.35,2143.86,1910.65,247.12,3168.72,0,907.18,77.02,32.09,4113.35,9619.56,23.54,68.47,0,2094.65,473.92,0,8.56,598.01,66.33,32.09,142.28,0,0,6.42
21Day,2781.47,215.5,109.76,5600.42,85.67,1110.98,0,2821.63,0,14.72,89.68,1.34,0,404.24,69.6,1981.03,523.37,231.57,1650.41,828.55,6536.06,10.71,10.71,461.79,9.37,1574.11,3747.89,24.09,74.96,0,2491.01,638.48,0,56.22,520.69,119.13,232.9,112.44,8.03,0,511.32
3Month,24.64,148.14,138.54,2935.85,6.72,0,87.99,196.77,6.08,135.02,364.42,4.16,0,8101.12,335.31,413.05,1544.72,156.14,705.81,688.53,932.01,233.88,10.56,117.42,159.65,57.27,46.07,66.87,42.87,0,45.75,203.81,1.28,3744.05,24.64,3.84,0,12.8,241.24,152.94,1140.94
22Month,21.87,293.01,202.81,1280.81,11.48,0,96.76,168.37,8.2,229.59,1163.83,1085.11,0,25870.98,214.29,1318.53,1966.86,52.48,232.33,1947.73,1075.27,23.51,523.15,119.17,16.4,43.19,37.72,77.08,88.56,116.98,30.07,32.25,0,1076.91,82,96.21,2.19,6.56,23.51,0,445.52
