stage,Cardiomyocyte,Epithelial.cell,Erythrocyte..Liver.,Hepatocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.progenitor.cell
24hpf,0,0,0,0,4.08640457285017,0,0,4.08640457285017
72hpf,1.06979114146608,0,0,0,0,0,0,0
22Month,0,0.546654651197433,0.546654651197433,13.6663662799358,0,0.546654651197433,1.6399639535923,0
