stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,16.35,0,0,0,0,0,0,0,0,0,0,0,4.09,12.26,28.6,12.26,0,0,0,0,24.52,196.15,4.09,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,10.7,8.56,0,11.77,2.14,11.77,0,1.07,0,2.14,0,0,0,5.35,0,8.56,81.3,0,34.23,0,3.21,0,3.21,158.33,68.47,2.14,6.42,0,46,1.07,0,17.12,0,0,1.07,0,0,0
21Day,25.43,8.03,2.68,135.19,2.68,70.94,0,58.9,1.34,16.06,1.34,5.35,8.03,168.66,4.02,9.37,57.56,25.43,76.3,0,0,17.4,0,87,38.82,8.03,4.02,0,34.8,10.71,1.34,8.03,0,8.03,0,0,0,77.63
3Month,1.92,20.16,4.16,238.04,1.6,0,10.56,11.2,37.43,66.55,0,179.49,69.11,87.35,131.82,23.36,58.87,101.74,76.47,19.84,0.96,29.44,15.36,9.6,3.2,18.56,10.88,0,4.8,9.92,64.95,3.2,0.32,0,1.28,16.64,48.95,651.74
22Month,0,19.13,6.01,58.49,0,0,3.83,4.92,16.4,70.52,30.07,189.69,32.8,52.48,116.98,4.92,5.47,53.03,39.91,1.09,8.2,8.75,0,1.64,0.55,11.48,19.68,1.09,1.64,2.19,10.93,3.28,2.19,0,0,1.64,0.55,107.14
