stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,8.17,0,8.17,0,0,0,0,0,0,0,0,0,0,4.09,4.09,0,53.12,0,0,0,0,0,535.32,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,3.21,2.14,0,4.28,2.14,1.07,0,0,0,0,0,0,0,1.07,5.35,4.28,0,17.12,0,5.35,0,1.07,48.14,50.28,0,0,9.63,0,0,1.07,0,1.07,1.07,0,0,0
21Day,2.68,0,2.68,2.68,0,4.02,0,0,0,0,10.71,0,0,0,0,2.68,1.34,10.71,0,0,2.68,0,4.02,9.37,0,0,1.34,2.68,0,0,0,0,1.34,0,0,1.34
3Month,0.64,0.32,6.4,25.92,0.32,0,6.08,2.56,8.32,0,1900.82,6.72,0.96,30.72,4.8,7.36,5.12,5.76,1.28,3.2,2.88,3.84,0,0,2.24,1.6,0,26.88,4.48,0.96,0,0,0,3.2,2.88,4.8
22Month,0.55,4.92,2.19,15.31,0,0,1.64,1.64,13.67,2.19,481.06,4.37,6.56,12.03,0,2.19,4.92,14.21,0,16.4,0.55,0,0.55,0.55,2.73,2.73,1.09,0,4.37,1.64,1.09,0.55,0,0,0,4.37
