stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,4.09,0,20.43,0,0,0,0,0,0,0,4.09,0,0,0,0,0,20.43,20.43,44.95,0,0,0,0,12.26,167.54,4.09,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,1.07,4.28,0,11.77,0,4.28,0,1.07,0,0,0,0,0,0,0,0,3.21,34.23,0,9.63,0,3.21,0,0,80.23,33.16,1.07,1.07,12.84,2.14,0,4.28,1.07,6.42,5.35,0,0,0
21Day,9.37,1.34,5.35,53.54,2.68,22.76,0,13.39,0,1.34,0,0,6.69,0,9.37,13.39,2.68,8.03,9.37,72.28,0,0,9.37,0,60.23,37.48,1.34,4.02,24.09,9.37,0,1.34,6.69,8.03,2.68,0,0,8.03
3Month,0,1.92,0.96,22.72,0.32,0,0.96,1.6,6.4,6.72,0.32,0,51.51,2.24,1.92,21.44,4.8,4.8,9.6,11.2,1.6,0.32,3.2,3.2,0.96,0.64,1.28,1.28,0.64,1.28,8.64,0.64,0,0,0,4.16,2.88,7.36
22Month,0,5.47,2.73,14.21,0,0,0.55,1.09,6.56,12.57,11.48,0,112.61,3.28,8.75,47.56,6.01,0,15.31,8.2,0.55,1.64,2.19,0.55,3.28,0,1.09,3.83,0.55,1.09,1.64,0.55,1.09,0,0,1.09,0,6.56
