stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,77.64,20.43,0,118.51,8.17,4.09,0,0,0,0,0,0,8.17,0,0,0,0,65.38,44.95,49.04,126.68,0,0,8.17,4.09,118.51,19320.52,0,0,8.17,0,0,4.09,0,0,12.26,0,0,0
72hpf,59.91,6.42,0,27.81,9.63,58.84,0,4.28,0,0,2.14,0,0,0,0,1.07,0,16.05,88.79,10.7,370.15,0,3.21,3.21,8.56,3664.03,3748.55,1.07,53.49,237.49,1.07,0,749.92,2.14,3.21,8.56,0,0,0
21Day,29.45,2.68,5.35,60.23,5.35,61.57,0,13.39,0,0,1.34,0,0,5.35,1.34,18.74,5.35,12.05,32.12,14.72,255.66,0,1.34,8.03,5.35,1338.53,1595.53,0,46.85,345.34,77.63,0,293.14,10.71,18.74,10.71,0,0,12.05
3Month,0.32,0.64,0.32,65.91,0.32,0,0.64,0.64,2.88,0.96,5.12,0,0,13.12,1.92,1.6,2.24,72.63,1.6,2.88,35.83,110.38,0,1.92,61.43,2.88,11.2,2.24,55.67,1.28,1.6,5.44,6.4,0,0,0,0.96,0.96,1.92
22Month,0,0.55,0.55,45.92,3.28,0,0.55,2.73,3.28,2.73,5.47,1.64,0,32.25,2.19,2.19,7.65,5.47,0.55,2.73,33.35,45.92,1.09,1.09,4.37,3.83,18.59,12.57,152.52,0,2.19,15.31,7.11,0,0,0,0.55,0,1.09
