stage,Epithelial.cell,Keratinocyte,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Radial.glia
24hpf,8.17280914570035,0,0,0,8.17280914570035,4.08640457285017,0,0
72hpf,0,0,0,0,0,1.06979114146608,0,0
21Day,5.35413235281323,1.33853308820331,1.33853308820331,0,4.01559926460992,0,0,1.33853308820331
3Month,0.319949299554195,0.319949299554195,0,0.319949299554195,0,0,0,0
22Month,0.546654651197433,0,0,0,0,0,0.546654651197433,0
