stage,Cardiomyocyte,Epithelial.cell,Granulocyte,Immune.progenitor.cell,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Primordial.germ.cell
24hpf,4.08640457285017,24.518427437101,0,0,12.2592137185505,4.08640457285017,0,134.851350904056,0,0
72hpf,0,0,0,0,0,0,1.06979114146608,0,1.06979114146608,0
21Day,0,0,0,1.33853308820331,0,0,0,0,0,0
3Month,0,0,0.319949299554195,0,0,0,0,0,0,0.319949299554195
