stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,249.27,253.36,0,1037.95,40.86,4.09,0,20.43,0,0,12.26,0,130.76,4.09,0,4.09,0,159.37,510.8,510.8,1356.69,0,4.09,0,8.17,625.22,5512.56,28.6,0,0,171.63,0,0,0,4.09,0,0,57.21,0,0,0
72hpf,164.75,162.61,0,427.92,88.79,140.14,0,9.63,0,0,5.35,0,1.07,7.49,0,44.93,3.21,276.01,1523.38,106.98,790.58,0,63.12,29.95,14.98,2750.43,1104.02,18.19,35.3,0,651.5,19.26,0,1.07,192.56,16.05,14.98,75.96,0,0,1.07
21Day,182.04,70.94,10.71,1169.88,34.8,222.2,0,128.5,0,12.05,46.85,2.68,0,44.17,22.76,243.61,92.36,96.37,475.18,294.48,843.28,1.34,0,167.32,2.68,615.73,323.93,14.72,37.48,0,267.71,115.11,0,16.06,69.6,18.74,40.16,36.14,4.02,0,129.84
3Month,5.44,88.63,20.48,612.06,3.84,0,7.36,8.64,1.6,120.62,141.1,1.92,0,771.72,132.14,29.12,304.91,52.79,149.74,219.49,191.33,35.83,1.28,89.27,31.67,43.51,0.64,22.4,43.83,0,12.16,32.63,0.96,388.1,9.28,0.64,0,3.2,106.54,114.54,143.34
22Month,4.92,136.12,49.75,357.51,3.28,0,24.05,14.21,3.28,95.12,507.3,150.88,0,2256.04,131.2,91.84,606.79,17.49,65.05,458.64,307.22,9.29,75.98,85.82,4.92,43.19,4.37,27.33,94.57,11.48,10.93,10.39,0,119.17,30.61,15.31,0,2.19,21.87,0,95.66
