stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,26.74,31.02,0,20.33,6.42,22.47,1.07,0,0,0,0,0,1.07,0,10.7,38.51,6.42,62.05,0,3.21,2.14,0,2272.24,125.17,3.21,0,71.68,2.14,0,20.33,3227.56,4928.53,8.56,0,0,0
21Day,115.11,21.42,10.71,370.77,12.05,224.87,49.53,2.68,17.4,2.68,56.22,5.35,111.1,41.49,22.76,222.2,66.93,439.04,1.34,0,37.48,1.34,745.56,228.89,2.68,13.39,164.64,145.9,0,45.51,4816.04,26361.07,14.72,2.68,0,53.54
3Month,0,0,0,0.32,0,0,0,0.32,0,0,0,0,0,0.64,0,0.32,0,0,0,0,0.32,0,0.32,0,0,0,0,0,3.52,0,0,1.92,0,0,2.56,0.32
