stage,Erythroid.progenitor.cell,Intestinal.bulb.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Spermatocyte
24hpf,4.08640457285017,0,4.08640457285017,0,0,0,0
72hpf,0,0,1.06979114146608,2.13958228293216,1.06979114146608,1.06979114146608,0
21Day,0,0,0,1.33853308820331,0,0,0
3Month,0,0.319949299554195,0,0,0,0,0.639898599108391
