stage,Cardiomyocyte,Epithelial.cell,Epithelial.cell..Brain.,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,8.17280914570035,0,0,0,4.08640457285017,4.08640457285017,0,0,0,0,0
72hpf,1.06979114146608,0,0,0,0,0,0,0,6.41874684879647,0,0,1.06979114146608,2.13958228293216,19.2562405463894,0,0,0,2.13958228293216,0
21Day,0,0,0,0,0,0,0,0,25.4321286758628,0,1.33853308820331,2.67706617640661,1.33853308820331,37.4789264696926,1.33853308820331,0,1.33853308820331,1.33853308820331,0
3Month,0,1.59974649777098,0.319949299554195,0.959847898662586,0.319949299554195,0,0.319949299554195,0.319949299554195,4.79923949331293,0.959847898662586,0.319949299554195,0,0,0.319949299554195,0,0.319949299554195,0,0,0.319949299554195
22Month,0,1.09330930239487,0,11.4797476751461,0,0.546654651197433,0,0.546654651197433,0,0,0,0,0,0.546654651197433,0,0,0,0,0
