stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,77.64,147.11,0,514.89,28.6,16.35,0,0,0,0,0,20.43,0,0,4.09,0,40.86,200.23,363.69,1597.78,0,0,0,0,245.18,12512.57,0,0,0,265.62,0,0,4.09,0,0,49.04,0,0,0
72hpf,162.61,69.54,0,250.33,28.88,120.89,0,27.81,0,3.21,0,0,2.14,0,51.35,1.07,101.63,270.66,24.61,1145.75,0,18.19,8.56,2.14,1457.06,5449.52,6.42,21.4,0,675.04,16.05,10.7,204.33,8.56,1.07,25.67,0,0,0
21Day,187.39,20.08,2.68,372.11,5.35,546.12,0,286.45,2.68,5.35,6.69,0,9.37,9.37,428.33,13.39,20.08,60.23,112.44,377.47,0,1.34,29.45,0,369.44,1891.35,5.35,20.08,0,128.5,69.6,38.82,143.22,8.03,16.06,6.69,0,0,136.53
3Month,2.24,3.84,2.88,50.87,0,0,1.28,3.2,4.8,23.36,0,0,37.75,12.48,14.08,12.48,2.24,9.92,23.04,17.6,3.52,1.28,2.56,2.56,4.48,8.64,1.6,2.24,0,0.32,7.36,729.8,2.24,0.32,0,0,7.36,537.19,48.95
22Month,0.55,1.64,2.73,18.59,0,0,1.64,7.11,1.09,51.93,1.64,0,42.64,16.4,31.71,24.6,1.09,2.19,41,8.75,0,1.64,2.19,0,2.73,2.73,0.55,0,4.37,0.55,2.19,127.92,0.55,0.55,0,0,0,0,14.76
