stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,189.35,0,0,0,0,2.14,0,0,0,0,0,0,23.54,6.42,11.77,0,0,1.07,0,0,33.16,5.35,0,0,0,0,0,1.07,0,0,0,0,0,0
21Day,53.54,4.02,4.02,8041.91,1.34,131.18,0,14.72,10.71,4.02,0,16.06,9.37,22.76,14.72,16.06,161.96,66.93,148.58,0,1.34,20.08,0,123.15,46.85,0,5.35,49.53,124.48,2.68,5.35,10.71,13.39,2.68,0,0,10.71
3Month,0.64,33.27,6.08,7420.58,0.64,0,14.08,1.92,17.92,57.91,0.96,110.7,84.79,5.12,91.83,24.32,77.43,41.91,55.99,12.8,0.64,13.44,11.52,18.24,0.32,5.12,2.88,1.92,35.51,46.07,0.64,0,0,2.56,20.48,19.84,57.27
22Month,0,1.64,0,301.75,0,0,1.64,0,0,8.2,0.55,48.11,1.64,0.55,8.2,1.09,4.37,6.56,7.65,0,1.09,0.55,0,0,0,0.55,1.09,0,0,1.64,0.55,0.55,0,0,0,0,3.83
