stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Granulosa.cell,Hatching.gland,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.cone.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,4.08640457285017,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4320228642509,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.13958228293216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06979114146608,1.06979114146608,0,9.6281202731947,0,0,0,0,158.32908893698,9.6281202731947,0,4.27916456586431,10.6979114146608,0,0,4.27916456586431,0,0,0,0,0
21Day,1.33853308820331,0,0,4.01559926460992,1.33853308820331,4.01559926460992,0,0,0,0,0,0,0,0,1.33853308820331,0,1.33853308820331,0,22.7550624994562,0,0,1.33853308820331,0,33.4633272050827,1.33853308820331,0,2.67706617640661,24.0935955876595,0,0,1.33853308820331,0,1.33853308820331,0,0,1.33853308820331
3Month,0,0.319949299554195,0.319949299554195,7.99873248885489,0,0,0,1.59974649777098,3.51944229509615,0,0,21.4366030701311,3.83939159465034,0,3.19949299554195,0,1.59974649777098,2.55959439643356,28.1555383607692,17.5972114754807,0,0.959847898662586,0.319949299554195,1.27979719821678,0.959847898662586,2.23964509687937,0.639898599108391,0.319949299554195,0.639898599108391,18.2371100745891,0.639898599108391,0,0,0.639898599108391,8.31868178840908,1.27979719821678
22Month,0,3.2799279071846,0.546654651197433,3.2799279071846,0,0,1.09330930239487,1.09330930239487,5.46654651197433,2.73327325598717,0,118.077404658646,3.2799279071846,0.546654651197433,9.8397837215538,0.546654651197433,0,3.2799279071846,15.8529848847256,1.09330930239487,3.2799279071846,0.546654651197433,0,1.6399639535923,2.18661860478973,1.6399639535923,1.6399639535923,0.546654651197433,0.546654651197433,6.01320116317177,1.09330930239487,1.09330930239487,0,0.546654651197433,0,0.546654651197433
