stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Hatching.gland,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,Retinal.cell,Spermatocyte,T.cell
24hpf,0,0,0,4.08640457285017,0,0,0,4.08640457285017,0,0,0,0,0,0,0,0,0,0,0,0,8.17280914570035,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13958228293216,1.06979114146608,0,1.06979114146608,0,0,0,0
21Day,1.33853308820331,0,2.67706617640661,0,0,0,0,0,4.01559926460992,0,0,0,0,0,0,0,0,0,1.33853308820331,0,0,0,0,1.33853308820331,0,0,0
3Month,0,0,1.59974649777098,3.19949299554195,0.319949299554195,0.959847898662586,0.639898599108391,0,39.0338145456118,0.639898599108391,2.23964509687937,0.639898599108391,0.959847898662586,0.639898599108391,1.27979719821678,0.319949299554195,0.639898599108391,0.319949299554195,4.15934089420454,0,0,0,0,16.9573128763724,0,1.91969579732517,0.319949299554195
22Month,0,1.09330930239487,0,0.546654651197433,0,0,1.09330930239487,0,27.8793872110691,0,3.82658255838203,0,0,0.546654651197433,0.546654651197433,0.546654651197433,2.18661860478973,0,0.546654651197433,0,0,1.09330930239487,0,4.37323720957947,0.546654651197433,0,1.6399639535923
