stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,93.99,73.56,0,580.27,8.17,0,0,4.09,0,0,12.26,0,0,0,8.17,0,57.21,224.75,1340.34,375.95,0,0,0,12.26,130.76,412.73,0,0,0,36.78,0,0,0,0,0,0,4.09,0,0,0
72hpf,190.42,283.49,0,570.2,75.96,40.65,0,17.12,0,0,20.33,1.07,1.07,0,31.02,1.07,298.47,1748.04,135.86,1062.3,0,68.47,41.72,26.74,500.66,653.64,4.28,36.37,0,1599.34,37.44,0,1.07,96.28,0,3.21,57.77,0,0,0
21Day,449.75,168.66,24.09,1997.09,38.82,119.13,0,78.97,0,13.39,112.44,5.35,87,17.4,212.83,57.56,111.1,1038.7,313.22,2958.16,4.02,1.34,331.96,1.34,319.91,352.03,8.03,28.11,0,1363.97,139.21,0,4.02,76.3,17.4,40.16,40.16,8.03,0,104.41
3Month,8.64,123.5,18.24,805.95,5.76,0,7.36,11.52,7.68,78.39,534.64,0.64,477.36,586.79,26.88,256.28,80.63,224.92,356.42,557.03,202.53,0.64,80.31,55.67,13.44,9.28,21.76,16.32,0,31.36,18.88,2.24,29.44,3.52,0.32,0,6.72,102.38,278.04,149.74
22Month,7.11,370.09,39.36,447.16,6.01,0,20.23,19.13,1.64,66.15,1073.63,392.5,2405.83,262.94,116.44,375.55,25.15,104.96,530.26,750.01,16.95,57.95,66.15,6.56,19.13,7.11,24.05,12.57,4.37,25.69,4.92,0,19.13,74.89,9.84,0,6.01,20.23,0.55,116.98
