stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,53.12,24.52,0,0,0,0,0,0,4.09,0,0,0,0,0,4.09,0,4.09,0,0,0,0,4.09,183.89,0,0,0,0,0,0,12.26,0,0,0,0,0,0
72hpf,8.56,66.33,0,96.28,77.02,23.54,0,0,0,0,2.14,0,0,0,0,0,16.05,88.79,2.14,25.67,0,0,3.21,0,293.12,1662.46,0,2.14,63.12,0,0,0,94.14,9.63,2.14,9.63,0,0,0
21Day,8.03,38.82,0,579.58,18.74,28.11,0,1.34,2.68,0,0,0,1.34,0,2.68,2.68,8.03,143.22,9.37,20.08,1.34,0,2.68,0,156.61,188.73,0,5.35,34.8,16.06,0,0,137.87,4.02,10.71,144.56,0,0,1.34
3Month,0,165.41,0.64,110.38,1.28,0,0.64,0.32,2.24,6.4,0,0,8.32,47.99,4.8,2.56,3.2,30.4,11.2,19.52,43.51,0.32,2.88,1.92,2.24,1.92,3.52,1.6,0.64,1.92,1.28,6.08,7.68,0,0,6.72,3.2,1.6,1.6
22Month,0,55.21,0,156.34,1.64,0,2.19,1.09,1.09,24.05,1.09,0,31.16,37.17,12.03,2.19,2.73,10.93,49.75,23.51,7.11,0,1.64,0,3.83,2.19,17.49,2.19,0.55,0.55,0,2.73,58.49,2.19,0,8.2,0.55,0,1.09
