stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,16.35,0,53.12,12.26,8.17,0,0,0,0,0,0,0,0,0,12.26,40.86,49.04,114.42,0,0,0,0,20.43,1242.27,0,0,24.52,0,0,0,0,0,0,0,0,0
72hpf,43.86,26.74,0,57.77,14.98,16.05,2.14,0,1.07,0,1.07,0,0,4.28,0,23.54,48.14,8.56,195.77,0,10.7,2.14,0,316.66,1192.82,1.07,4.28,112.33,9.63,0,34.23,0,0,7.49,0,0,0
21Day,92.36,8.03,0,161.96,5.35,220.86,92.36,0,8.03,0,0,5.35,4.02,93.7,4.02,13.39,36.14,25.43,278.41,0,0,8.03,0,91.02,459.12,2.68,5.35,123.15,30.79,6.69,61.57,5.35,4.02,4.02,0,0,26.77
3Month,0.64,2.88,0.96,43.51,0,0,2.24,0.96,8.32,0,0,16.64,5.12,4.8,6.4,2.88,11.84,12.48,10.88,1.6,0,0.64,1.92,2.88,2.88,1.92,0.32,1.28,3.84,275.16,0.32,0,0,0,6.08,18.24,17.6
22Month,1.09,5.47,0.55,14.76,0,0,0,0,12.03,1.09,0,61.23,2.19,3.28,14.76,0,3.83,12.03,8.75,0,1.09,1.09,0.55,0.55,0.55,1.64,1.09,0,0,53.57,1.09,0,0,0,0.55,0,4.92
