stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,0,0,0,0,0,3.21,2.14,1.07,0,0,0,0,0,1.07,0,0,0,0,0,0,0
21Day,0,0,0,1.34,0,2.68,0,0,0,0,0,0,0,0,0,0,0,1.34,0,4.02,0,0,0,5.35,1.34,0,0,0,5.35,2.68,0,0,0,0,0,0,0,0,0
3Month,9.6,39.99,988.96,495.28,3.84,0,69.43,8,1.92,125.42,152.94,3.84,32881.51,181.73,13.44,3851.55,92.47,161.25,118.38,200.61,28.48,51.19,103.66,1256.44,18.56,5.44,36.79,40.95,7.68,505.2,1.92,139.18,13.44,1.6,0.32,1.6,88.63,104.62,135.98
22Month,9.84,12.03,244.9,42.09,0.55,0,20.23,1.64,0,23.51,36.63,1.64,18258.81,10.93,2.73,215.93,2.73,7.11,41.55,82.54,4.92,254.19,10.39,86.37,2.19,0.55,8.2,16.95,4.37,47.01,0,43.73,12.03,1.64,0,0,3.83,0,13.12
