stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28.6,0,0,16.35,0,0,0,0,0,0,0,0,0,0,0,4.09,8.17,12.26,28.6,0,0,0,0,98.07,237.01,0,0,4.09,0,0,0,0,0,0,0,0,0,0
72hpf,12.84,6.42,0,9.63,7.49,3.21,0,1.07,0,0,0,0,0,0,1.07,3.21,8.56,2.14,37.44,0,1.07,4.28,0,221.45,82.37,1.07,1.07,27.81,0,0,0,8.56,1.07,0,1.07,0,0,0
21Day,16.06,1.34,2.68,36.14,5.35,32.12,0,9.37,0,1.34,0,1.34,0,25.43,2.68,4.02,22.76,9.37,70.94,0,0,2.68,0,112.44,70.94,0,1.34,32.12,8.03,0,1.34,10.71,4.02,6.69,0,0,0,12.05
3Month,0,1.6,0.64,14.72,0.32,0,0.96,0,1.28,12.16,0,14.4,7.68,0.64,8.32,2.24,6.4,5.76,5.44,0.96,0,2.56,3.2,0.32,0.32,1.92,0.32,0.32,0.32,0.32,13.76,0,0,0,0,2.24,26.56,6.08
22Month,0.55,5.47,2.73,8.2,0,0,0,1.09,4.92,16.95,6.01,111.52,4.92,2.73,12.57,1.64,2.73,7.65,8.2,0.55,1.64,2.73,0,0,0,3.83,1.64,0,0,0,3.83,0.55,1.09,0,0,0,0,3.83
