stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,53.12,20.43,4.09,143.02,0,20.43,0,4.09,0,4.09,0,0,0,0,0,12.26,163.46,81.73,384.12,0,0,0,8.17,77.64,3036.2,0,0,0,61.3,0,0,0,0,0,0,28.6,0,0,0
72hpf,19.26,6.42,0,46,4.28,18.19,0,2.14,0,0,0,1.07,0,6.42,0,34.23,63.12,7.49,145.49,0,6.42,0,0,225.73,587.32,2.14,0,0,83.44,7.49,0,1.07,22.47,1.07,2.14,3.21,0,0,0
21Day,68.27,12.05,4.02,131.18,5.35,85.67,0,68.27,0,4.02,0,5.35,5.35,36.14,1.34,8.03,48.19,26.77,315.89,0,0,18.74,0,68.27,278.41,0,6.69,0,88.34,42.83,0,6.69,41.49,1.34,9.37,4.02,1.34,0,28.11
3Month,1.92,3.2,4.16,107.18,0,0,3.84,5.12,3.84,32.31,0,58.55,35.51,20.48,16.32,5.12,29.44,26.24,37.43,6.72,0,5.76,4.48,4.8,7.36,3.2,0.64,0,0.96,8.32,0.32,1163.66,0.96,0,0,0.64,16,149.1,51.51
22Month,0,5.47,2.73,28.43,0,0,1.64,4.37,3.28,41,3.28,84.73,18.04,45.37,24.6,0,3.28,56.85,24.05,0.55,1.09,1.64,0,2.19,4.92,2.19,0.55,10.93,1.09,1.64,0,287.54,1.09,1.09,0,0,1.64,0,19.68
