stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,40.86,16.35,0,122.59,4.09,0,0,4.09,0,0,4.09,0,0,0,4.09,0,16.35,16.35,73.56,429.07,0,0,0,0,163.46,3138.36,0,0,0,28.6,0,0,0,0,0,4.09,0,0,0
72hpf,18.19,8.56,0,38.51,5.35,5.35,0,4.28,0,0,0,0,0,0,6.42,0,24.61,42.79,1.07,78.09,0,3.21,4.28,2.14,560.57,327.36,3.21,8.56,0,49.21,7.49,1.07,38.51,3.21,0,5.35,0,0,0
21Day,38.82,5.35,1.34,76.3,2.68,21.42,0,42.83,0,0,9.37,0,1.34,1.34,33.46,1.34,10.71,9.37,18.74,108.42,0,0,5.35,0,157.95,103.07,0,1.34,0,21.42,4.02,2.68,20.08,1.34,8.03,1.34,0,0,12.05
3Month,0.64,3.52,0.96,38.39,0.96,0,0.96,2.24,0.32,3.84,7.04,0.64,28.16,6.72,5.44,5.76,2.56,7.68,12.16,13.44,2.88,0,3.2,2.88,3.52,1.6,2.56,3.52,0,1.6,2.56,154.22,0.96,0,0,0,7.68,26.24,9.92
22Month,0,4.92,0.55,17.49,0,0,1.64,2.19,0,3.28,19.68,7.65,89.65,11.48,19.68,21.87,0.55,4.37,19.13,16.95,2.19,1.64,2.19,0,4.92,1.64,4.92,5.47,2.73,1.09,1.64,84.73,2.19,3.83,0,0,0.55,0,7.65
