stage,Endothelial.cell,Epithelial.cell,Erythrocyte..Liver.,Hepatocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.cone.cell
24hpf,0,0,0,0,0,0,0,8.17280914570035,0,0,0,0,0
72hpf,0,0,0,0,1.06979114146608,0,44.9312279415753,1.06979114146608,1.06979114146608,0,1.06979114146608,4.27916456586431,8.55832913172862
21Day,0,1.33853308820331,0,0,0,0,2.67706617640661,0,0,0,0,2.67706617640661,9.36973161742315
3Month,0,0,0,0.639898599108391,0,0,0,0,0,0,0,0,0
22Month,0.546654651197433,0.546654651197433,0.546654651197433,4.37323720957947,0.546654651197433,1.09330930239487,0,0,0,0.546654651197433,0,0,0
