stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,8.17,0,20.43,0,4.09,0,0,0,0,0,0,16.35,0,0,4.09,0,4.09,8.17,12.26,93.99,0,0,0,0,28.6,355.52,4.09,0,0,8.17,0,0,0,0,0,0,0,0
72hpf,13.91,4.28,0,21.4,8.56,31.02,0,2.14,0,0,0,0,0,0,0,0,0,9.63,39.58,3.21,27.81,0,1.07,1.07,1.07,118.75,65.26,1.07,1.07,0,28.88,0,1.07,13.91,0,1.07,0,0,0
21Day,17.4,2.68,2.68,65.59,1.34,56.22,0,13.39,0,0,0,0,0,5.35,1.34,13.39,1.34,2.68,14.72,10.71,54.88,0,0,5.35,1.34,64.25,26.77,2.68,2.68,0,17.4,1.34,1.34,5.35,2.68,0,0,0,10.71
3Month,1.92,13.76,2.56,93.11,0.64,0,2.24,3.52,0.32,15.36,20.8,0.96,0,182.69,15.36,4.8,37.75,10.24,35.19,39.03,48.63,7.36,0,8,11.52,6.08,1.6,7.68,2.24,0,1.6,4.8,107.82,0.32,0.32,0.64,12.8,406.02,20.8
22Month,0.55,26.24,9.84,48.65,0,0,0.55,2.73,0,2.19,27.88,27.33,0,344.39,14.76,7.11,50.29,3.28,6.56,40.45,32.25,0,12.03,6.56,0.55,2.73,0,9.29,4.92,2.73,0,1.09,14.21,4.37,0.55,0,1.64,0.55,14.21
