stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,24.52,4.09,0,49.04,0,0,0,0,0,0,4.09,0,0,0,0,12.26,0,0,277.88,0,0,0,0,277.88,3330.42,0,0,4.09,4.09,0,0,0,0,32.69,0,0,0
72hpf,196.84,37.44,0,115.54,25.67,200.05,0,2.14,0,3.21,0,1.07,0,1.07,0,52.42,335.91,28.88,793.79,0,14.98,19.26,2.14,24550.64,3676.87,10.7,11.77,676.11,1.07,0,178.66,84.51,50.28,56.7,0,0,0
21Day,60.23,13.39,9.37,160.62,4.02,140.55,0,22.76,1.34,8.03,0,2.68,1.34,34.8,16.06,13.39,96.37,32.12,519.35,0,0,41.49,1.34,5829.31,1349.24,2.68,9.37,153.93,148.58,0,88.34,50.86,121.81,24.09,4.02,0,24.09
3Month,0.32,1.92,0.64,39.99,0.32,0,0,0,3.52,5.12,0,9.92,3.2,0,1.92,1.28,10.56,1.6,121.58,17.92,0.32,4.48,0.32,56.63,27.52,0.64,1.28,21.12,0.32,8,10.56,1.6,0.64,19.52,7.68,2.56,3.52
22Month,0,3.28,0,12.03,0.55,0,3.28,0,0,3.83,0,27.88,1.64,0.55,4.37,1.09,2.73,1.64,132.84,3.83,1.09,4.92,0,57.95,18.59,0.55,0.55,11.48,1.64,22.41,39.36,8.75,0,4.92,1.09,0,0.55
