stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Fibroblast,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,4.08640457285017,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,1.06979114146608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.6062153367612,0,0,1.06979114146608,0,0,0,0,1.06979114146608,0,0,0,0,0
21Day,1.33853308820331,0,0,6.69266544101654,0,0,0,0,0,0,0,2.67706617640661,0,0,1.33853308820331,1.33853308820331,4.01559926460992,32.1247941168794,0,0,0,0,52.202790439929,0,0,0,0,2.67706617640661,0,0,1.33853308820331,0,0,0,0,1.33853308820331
3Month,0.319949299554195,2.23964509687937,1.59974649777098,39.0338145456118,0.319949299554195,0,0,0.319949299554195,7.35883388974649,4.79923949331293,0.639898599108391,7.99873248885489,1.59974649777098,0.319949299554195,20.1568058719143,4.15934089420454,12.1580733830594,103.983522355114,3.83939159465034,0,4.15934089420454,3.83939159465034,3.83939159465034,0,7.99873248885489,4.79923949331293,0.319949299554195,1.27979719821678,20.7967044710227,1.91969579732517,0.319949299554195,0.319949299554195,0.959847898662586,2.55959439643356,3.51944229509615,17.9171607750349
22Month,0,5.46654651197433,1.09330930239487,16.399639535923,1.09330930239487,0,0.546654651197433,0,6.01320116317177,1.09330930239487,2.18661860478973,21.3195313966999,0.546654651197433,2.18661860478973,14.7596755823307,0,2.73327325598717,33.8925883742409,3.82658255838203,0.546654651197433,4.37323720957947,0.546654651197433,2.18661860478973,0,6.5598558143692,2.73327325598717,0,0,19.1329127919102,6.01320116317177,3.82658255838203,0,0,0.546654651197433,0.546654651197433,3.82658255838203
