stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,12.26,0,0,0,0,0,0,0,4.09,0,0,0,0,4.09,12.26,0,8.17,0,0,0,0,12.26,69.47,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,13.91,0,7.49,0,5.35,0,0,0,0,0,0,0,0,1.07,0,31.02,9.63,0,9.63,0,7.49,1.07,6.42,667.55,47.07,0,2.14,0,8.56,0,0,4.28,0,4.28,3.21,0,0,0
21Day,6.69,9.37,2.68,38.82,1.34,10.71,0,2.68,2.68,0,0,0,4.02,0,2.68,9.37,1.34,13.39,1.34,37.48,0,1.34,5.35,4.02,254.32,14.72,1.34,0,0,12.05,14.72,0,5.35,1.34,0,8.03,0,0,1.34
3Month,0,4.16,3.52,23.36,0.32,0,0,0,7.36,4.48,0.32,0,48.63,3.2,0.32,33.27,12.16,3.52,1.92,9.28,2.88,0,6.4,8.32,1.92,0,2.88,0.32,0,1.28,2.88,4.8,0.32,0,0,0.64,1.28,0.64,2.88
22Month,0,9.29,4.37,15.85,0,0,0.55,0.55,9.29,4.92,2.19,0,156.34,1.64,2.19,32.8,3.28,1.09,1.64,7.65,0,3.28,4.92,0.55,1.64,0,2.73,0.55,0.55,0,0.55,1.09,0.55,0.55,0,0,0,0,2.19
