stage,Hepatocyte,Keratinocyte,Macrophage,Neural.progenitor.cell,T.cell
21Day,0,0,0,1.33853308820331,0
22Month,1.6399639535923,0.546654651197433,0.546654651197433,0,0.546654651197433
