stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,44.95,4.09,0,16.35,0,0,0,0,0,0,0,0,0,0,12.26,8.17,8.17,24.52,0,0,0,0,8.17,302.39,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,5.35,14.98,0,6.42,2.14,0,0,0,0,0,0,0,0,0,4.28,3.21,0,22.47,0,2.14,0,0,142.28,68.47,1.07,2.14,19.26,0,1.07,6.42,0,0,0,0,0,0
21Day,12.05,9.37,0,17.4,1.34,8.03,1.34,0,0,0,0,1.34,8.03,0,4.02,4.02,4.02,45.51,0,0,0,0,77.63,49.53,1.34,8.03,10.71,4.02,5.35,5.35,1.34,2.68,2.68,0,0,0
3Month,0,2.56,0,6.72,0,0,0,0.64,0.96,0,6.72,0.64,0,1.92,2.24,0.96,0.96,2.24,0.64,0,1.28,1.28,1.6,0,1.28,0.64,0,0.64,4.16,0.32,0,0,0,0.64,3.84,1.92
22Month,0,7.11,0.55,3.83,0,0,0,2.19,0.55,16.4,32.25,0,0.55,4.92,0.55,0,1.09,1.64,0,0,0.55,0,0,0,1.64,1.09,0,0,1.64,0,0,0,0,0.55,0,1.09
