stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,12.26,0,32.69,8.17,0,0,0,0,0,0,12.26,0,0,0,0,8.17,24.52,44.95,126.68,0,0,0,0,57.21,1246.35,4.09,0,0,12.26,0,0,0,0,0,8.17,0,0,0
72hpf,16.05,6.42,1.07,29.95,9.63,22.47,0,5.35,0,0,0,0,0,0,3.21,0,14.98,54.56,4.28,96.28,0,1.07,1.07,0,880.44,326.29,2.14,5.35,0,57.77,3.21,1.07,42.79,3.21,1.07,4.28,0,0,0
21Day,32.12,16.06,2.68,117.79,5.35,53.54,0,32.12,0,2.68,0,0,5.35,2.68,73.62,4.02,10.71,30.79,14.72,132.51,0,0,17.4,1.34,354.71,136.53,2.68,10.71,0,58.9,21.42,0,17.4,6.69,18.74,2.68,0,0,32.12
3Month,0.32,3.2,1.92,27.84,0.32,0,1.6,1.92,5.12,5.44,0,0,29.12,6.08,1.28,14.72,3.84,7.36,9.6,10.24,1.6,0,3.52,1.6,1.6,0,3.2,2.24,0,0.96,1.92,33.27,1.28,0,0,0.64,5.12,33.59,11.84
22Month,0.55,12.57,1.09,22.41,0,0,1.64,1.64,3.83,15.85,7.65,0,149.78,3.28,4.37,32.8,2.73,1.64,14.21,23.51,1.09,2.19,6.01,0,2.73,0.55,3.28,3.28,1.09,0,0,10.93,2.73,1.64,0,0,1.09,0,5.47
