stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,8.17,57.21,0,0,0,12.26,0,0,0,0,0,0,0,0,0
72hpf,2.14,0,0,6.42,2.14,0,0,0,0,0,0,1.07,0,0,0,1.07,3.21,0,0,0,0,3.21,0,95.21,5.35,4.28,0,0,6.42,0,1.07,2.14,0,0,1.07,0,0,0
21Day,5.35,0,0,89.68,0,1.34,0,0,0,0,0,2.68,0,2.68,0,0,5.35,0,6.69,0,0,68.27,0,76.3,12.05,64.25,0,0,4.02,5.35,4.02,2.68,1.34,4.02,0,0,0,5.35
3Month,0.32,1.28,0.96,33.59,0.96,0,0.32,0,0.96,1.28,0,15.04,3.84,0,6.72,1.6,3.2,2.56,4.16,0.64,0.32,0.32,1.28,7.68,0,237.4,2.56,0,0,1.6,31.67,0,0.32,0,0.64,0.64,33.27,2.56
22Month,0,1.64,0,19.68,0,0,0,1.09,2.73,4.37,2.19,69.97,2.19,1.64,8.75,0,0.55,3.83,2.19,0,1.64,6.01,0,7.11,0.55,170.56,1.64,0.55,0,0,14.76,0.55,0.55,0,0,0,0,1.64
