stage,Epithelial.cell,Hepatocyte,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Spermatocyte
24hpf,4.08640457285017,0,0,20.4320228642509,0,0
72hpf,0,0,2.13958228293216,0,0,0
3Month,0,0.319949299554195,0,0,0.959847898662586,1.27979719821678
